Gender_F,Race_BLACK,Age_at_Release_18-22,Age_at_Release_23-27,Age_at_Release_28-32,Age_at_Release_33-37,Age_at_Release_38-42,Age_at_Release_43-47,Age_at_Release_48 or older,Gang_Affiliated,Prior_Arrest_Episodes_Felony_high,Prior_Arrest_Episodes_Property_high,Prior_Arrest_Episodes_Drug_high,Prior_Conviction_Episodes_Felony_high,Percent_Days_Employed,Jobs_Per_Year,Avg_Days_per_DrugTest,DrugTests_Cocaine_Positive,Delinquency_Reports_high,Supervision_Risk_Score_First,Recidivism_Within_3years
True,False,False,False,False,False,True,False,False,False,0,0,0,0,1.0,2.163071066,47.28,0.0,0,7.0,False
False,True,False,False,True,False,False,False,False,False,1,0,1,1,0.429824561,0.800986842,228.0,0.0,0,6.0,True
False,True,False,False,False,False,False,True,False,False,0,0,0,0,1.0,1.927440633,75.8,0.0,0,3.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,138.258378525,0.00676896,0,5.0,True
False,False,False,False,False,True,False,False,False,False,1,1,0,1,1.0,1.0,21.125,0.0,1,7.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.064367816,0.839655172,39.54545455,0.045454547,1,10.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.732142857,1.0,18.66666667,0.0,0,4.0,True
True,False,False,False,False,True,False,False,False,False,1,1,0,0,0.338204593,1.525052192,31.93333333,0.0,0,9.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,1.0,1.887596899,55.28571429,0.0,0,4.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.883040936,1.0,28.5,0.0,0,7.0,False
True,True,False,False,False,False,True,False,False,False,0,0,0,0,0.303987961,0.5496614,664.5,0.0,0,7.0,False
False,True,False,True,False,False,False,False,False,True,1,1,0,0,0.0,0.0,31.66666667,0.0,0,8.0,True
False,False,False,False,False,False,False,False,True,False,1,1,0,1,1.0,1.261658031,34.05882353,0.05882353,1,4.0,True
True,False,False,True,False,False,False,False,False,False,1,0,0,0,0.924404273,1.50061627,30.425,0.0,1,8.0,False
True,False,False,False,True,False,False,False,False,False,1,0,0,0,0.069244604,0.32846223,92.66666667,0.0,1,8.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,0,0.399759904,0.43847539,119.0,0.0,0,6.0,True
True,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,338.5,0.0,1,6.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.999191593,0.295270816,112.4545455,0.0,0,6.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.929801325,0.483774834,50.33333333,0.0,0,7.0,False
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.246710526,1.0,12.66666667,0.0,0,6.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.314699793,0.75621118,80.5,0.0,0,5.0,True
True,False,False,False,False,True,False,False,False,False,1,1,1,0,0.126865672,0.545149254,41.875,0.0,0,10.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,1,0.224832215,2.0,12.95652174,0.0,1,10.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.907216495,0.376546392,32.33333333,0.0,1,8.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.144914491,0.328757876,370.3333333,0.0,0,10.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.888888889,0.780448718,93.6,0.0,0,4.0,True
False,True,False,False,False,False,False,False,True,False,1,1,0,1,0.497512438,0.90858209,17.47826087,0.347826093,1,6.0,True
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.128160418,0.636878814,143.375,0.0,1,9.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.971774194,0.490927419,148.8,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.236363636,1.0,137.5,0.0,0,9.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,0,1.0,1.892487047,77.2,0.0,1,3.0,True
False,False,False,False,False,False,True,False,False,False,1,0,1,1,1.0,1.429549902,18.25,0.0,0,8.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,1.0,2.1915,33.33333333,0.0,0,10.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,1,0.982332155,1.935954064,188.6666667,0.0,0,8.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.817857143,1.304464286,112.0,0.0,0,7.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,0,0.910891089,2.0,20.2,0.0,0,4.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.634666667,0.974,187.5,0.0,1,8.0,True
False,False,False,False,True,False,False,False,False,True,1,0,1,0,0.907284768,0.806291391,45.3,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.879323032,0.268763797,54.36,0.0,1,5.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,214.1666667,0.0,1,5.0,False
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.514546966,0.60723192,42.96428571,0.0,1,7.0,True
False,True,False,True,False,False,False,False,False,True,1,0,1,0,1.0,2.0,8.941176471,0.0,1,7.0,True
False,True,False,False,True,False,False,False,False,True,1,0,0,0,0.222772277,0.904084158,40.4,0.0,0,6.0,True
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.501160093,0.847447796,47.88888889,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,1.0,0.73937247,164.6666667,0.0,0,7.0,False
True,True,False,True,False,False,False,False,False,False,1,0,0,0,0.255905512,1.0,42.33333333,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,30.0,0.148148149,1,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,1,0.0,0.802747253,113.75,0.5,1,6.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.74025974,1.0,33.0,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,37.38888889,0.0,1,8.0,False
False,True,False,False,True,False,False,False,False,False,1,0,1,1,0.909948542,0.313250429,233.2,0.0,0,9.0,False
False,True,False,False,False,False,False,True,False,False,1,0,0,0,0.791318865,0.609766277,74.875,0.0,0,4.0,False
False,True,False,False,False,True,False,False,False,False,0,0,0,0,0.910447761,2.0,27.91666667,0.0,0,6.0,False
False,False,False,False,False,False,True,False,False,False,1,0,1,1,0.814583333,0.7609375,96.0,0.0,0,3.0,True
True,True,False,False,True,False,False,False,False,False,1,1,0,0,0.364238411,0.483774834,151.0,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.197486535,0.655745063,222.8,0.0,0,8.0,True
False,False,False,False,False,False,False,False,True,False,1,1,0,1,1.0,1.969002695,21.82352941,0.0,0,3.0,False
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,58.24780569,0.002253354,0,10.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.283917341,2.297169811,33.72727273,0.0,1,10.0,True
False,False,False,False,False,False,False,True,False,True,1,0,0,0,0.529182879,1.0,51.4,0.0,1,6.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,255.25,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,0,0.0,0.0,191.75,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,116.6666667,0.0,0,8.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.533446232,0.309271804,98.41666667,0.0,0,7.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,1,0.088235294,1.0,85.0,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,330.5,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,True,1,0,0,0,0.668141593,2.0,37.66666667,0.0,0,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,360.6,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.101405622,0.366716867,90.54545455,0.0,1,7.0,True
True,False,False,False,False,False,False,False,True,False,1,1,0,1,0.561771562,0.851398601,26.8125,0.0,0,7.0,True
False,True,False,True,False,False,False,False,False,True,1,0,1,0,0.0,0.0,45.88888889,0.055555556,1,10.0,False
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.838235294,1.0,51.0,0.25,1,10.0,True
False,False,False,False,False,True,False,False,False,False,1,0,1,1,1.0,1.614721485,102.8181818,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,1.0,0.398309706,114.625,0.0,0,6.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.525164114,1.598468271,96.051863674,0.007572068,1,7.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,0.843533487,173.2,0.0,0,7.0,False
False,True,False,False,False,False,False,False,True,False,1,0,0,0,0.193641618,1.055635838,5.914529915,0.008547009,1,2.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,61.66666667,0.0,0,5.0,True
False,False,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,69.13333333,0.0,1,10.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.996478873,0.25721831,61.73913043,0.0,0,5.0,False
False,True,False,False,True,False,False,False,False,False,1,0,1,0,0.0,0.0,120.0,0.0,0,5.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,1.0,0.615417018,593.5,0.0,1,7.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.0,0.0,352.0,0.0,0,5.0,True
False,True,False,False,False,False,False,True,False,False,0,0,0,0,1.0,1.295212766,31.33333333,0.0,0,5.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.166666667,1.0,36.0,0.0,0,7.0,False
True,False,False,False,True,False,False,False,False,False,0,0,0,0,0.977313975,0.662885662,73.46666667,0.0,0,6.0,False
False,True,False,False,False,False,False,True,False,False,1,0,0,0,0.916905444,1.046561605,41.54761905,0.0,0,7.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.844221106,0.524407753,58.04166667,0.0,1,5.0,False
True,False,False,False,True,False,False,False,False,False,1,1,0,1,0.0,0.0,44.8,0.0,0,4.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,1.0,0.424709302,174.900480069,0.000169668,0,6.0,False
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,100.375,0.0,1,10.0,True
False,True,False,True,False,False,False,False,False,False,1,1,0,0,0.0,0.0,43.8,0.0,0,10.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.517338332,0.342314902,41.03846154,0.0,0,10.0,True
False,False,False,False,False,True,False,False,False,False,1,0,1,1,1.0,0.87067938,41.95,0.0,0,1.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.065079365,0.289880952,157.5,0.0,0,10.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,1.0,1.0,33.71428571,0.0,0,9.0,True
False,False,False,False,True,False,False,False,False,False,1,1,0,0,1.0,1.912303665,19.1,0.0,0,8.0,True
False,True,False,False,False,False,False,True,False,False,0,0,0,0,0.841954023,1.0,174.0,0.0,1,3.0,False
False,True,False,True,False,False,False,False,False,False,0,0,1,0,0.0,0.0,93.66666667,0.0,1,8.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.910958904,0.83390411,427.09682736,0.001166957,0,5.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,23.5,0.0,0,10.0,True
False,True,False,True,False,False,False,False,False,True,1,1,0,0,1.0,0.70511583,26.56410256,0.0,1,8.0,False
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,188.435165664,0.0,0,10.0,False
False,True,False,True,False,False,False,False,False,True,1,1,0,1,0.0,0.0,29.5,0.0,1,9.0,True
False,True,False,True,False,False,False,False,False,False,1,1,0,0,0.0,0.0,20.5,0.0,0,7.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,13.731777929,4.36e-07,0,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,0,0.179617834,0.465286624,196.25,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,114.6,0.0,0,7.0,True
False,True,False,False,False,False,True,False,False,True,1,0,0,0,0.0,0.0,32.83333333,0.0,0,6.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.968045113,0.68656015,53.2,0.0,0,6.0,False
True,False,False,False,True,False,False,False,False,True,1,0,0,0,0.932982917,0.479960578,28.18518519,0.0,0,9.0,False
True,False,False,False,True,False,False,False,False,False,0,0,0,0,1.0,2.35139485,33.28571429,0.0,0,8.0,False
False,True,True,False,False,False,False,False,False,False,1,0,0,0,0.350574713,1.0,87.0,0.0,0,5.0,False
False,False,False,False,False,True,False,False,False,False,1,0,0,0,1.0,1.547669492,78.66666667,0.0,0,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.663500678,0.495590231,40.94444444,0.037037037,1,7.0,False
True,False,False,False,True,False,False,False,False,False,1,0,0,0,1.0,1.0,9.0,0.0,0,6.0,True
True,True,False,False,True,False,False,False,False,False,0,0,0,0,0.299382716,1.0,46.28571429,0.142857149,0,5.0,False
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,27.0,0.0,0,4.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,1,1.0,1.0,19.0,0.0,1,6.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.891304348,0.882246377,82.8,0.0,1,5.0,False
False,False,False,False,False,True,False,False,False,True,1,1,0,0,0.812612613,0.658108108,111.0,0.0,0,9.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,84.683859827,3.9495e-05,1,8.0,False
False,True,False,False,False,False,True,False,False,False,1,0,0,1,0.96713615,0.285798122,31.95,0.0,0,6.0,False
True,True,False,False,False,False,False,True,False,False,1,1,0,1,0.997867804,0.778784648,29.3125,0.0,1,9.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.525107604,0.262015782,99.57142857,0.0,1,9.0,False
True,False,False,False,False,False,False,False,True,False,1,0,0,0,1.0,0.930573248,130.8333333,0.0,0,5.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,18.6,0.0,0,7.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,0,0.972797927,0.946243523,96.5,0.0,1,7.0,False
False,True,False,False,False,False,True,False,False,False,1,0,0,0,1.0,2.0,22.33333333,0.0,0,6.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,0,0.0,0.0,23.31200973,0.004456994,0,5.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,1.0,1.0,70.2,0.0,1,9.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,1.0,3.0,15.61111111,0.0,1,6.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,81.125,0.0,1,9.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.962848297,0.565402477,40.375,0.0,0,9.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.117486339,0.332650273,274.5,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,222.3333333,0.0,1,8.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,1,0.391089109,0.25830976,70.7,0.050000001,0,1.0,False
False,True,False,True,False,False,False,False,False,False,1,1,0,0,0.031746032,0.24156746,756.0,0.0,0,9.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.044444444,1.352777778,90.0,0.0,0,10.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,0,0.949411765,0.429705882,19.31818182,0.0,0,6.0,False
False,True,False,False,False,False,False,True,False,False,1,0,0,0,0.935135135,0.246790541,92.5,0.0,0,3.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.763306908,0.413646659,147.1666667,0.0,1,6.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.293193717,1.0,47.75,0.0,0,7.0,True
False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.202010969,0.333866545,15.19444444,0.0,1,9.0,False
False,False,False,False,False,False,False,True,False,False,0,0,0,0,0.0,0.0,98.33333333,0.0,0,4.0,False
False,True,False,False,False,False,True,False,False,False,1,0,0,0,0.0,0.0,42.9,0.050000001,0,1.0,False
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.366738895,0.395720477,461.5,0.0,0,7.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,0,0.967957276,0.2438251,57.61538462,0.0,0,6.0,False
False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.247582205,0.353239845,94.0,0.0,1,3.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,1.0,0.882246377,25.875,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,211.862088892,0.001065873,0,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,1,0.803921569,0.651069519,80.14285714,0.0,0,7.0,False
False,False,False,False,False,False,True,False,False,True,1,1,0,0,0.912529551,0.863475177,120.8571429,0.0,0,5.0,True
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,18.94444444,0.0,1,10.0,False
False,False,False,False,False,False,False,False,True,False,1,0,1,0,1.0,2.0,44.70551909,1.175e-05,0,3.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.540816327,1.331086006,89.112384408,0.000905101,0,6.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.771604938,0.901851852,101.25,0.0,0,7.0,True
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.749675746,0.473735409,36.71428571,0.0,1,4.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,1,0.0,0.0,289.5,0.0,0,9.0,True
True,False,False,True,False,False,False,False,False,False,0,0,0,0,0.136966127,1.075846834,21.90322581,0.0,1,6.0,True
False,False,False,True,False,False,False,False,False,False,1,1,0,0,1.0,0.847447796,49.775924456,0.017864016,0,9.0,False
False,False,False,False,False,True,False,False,False,False,1,0,1,0,0.310344828,1.0,14.5,0.0,0,7.0,False
False,False,False,True,False,False,False,False,False,True,1,1,0,0,0.82815735,2.26863354,96.6,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,274.0,0.5,1,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.677392041,0.927815411,124.3157895,0.105263159,0,9.0,False
False,True,False,False,False,False,False,True,False,True,0,0,0,0,0.946025515,0.716879293,44.30434783,0.0,1,4.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,0,0.0,0.0,10.6,0.0,0,2.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,1.0,3.0,27.335180335,0.004061315,0,4.0,False
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.856187291,1.628762542,19.08510638,0.0,0,3.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.580152672,0.929389313,13.1,0.033333335,0,5.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.273684211,1.0,50.798538413,0.000507264,0,8.0,True
False,True,False,True,False,False,False,False,False,False,1,1,0,0,0.586080586,2.0,17.0625,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.992857143,1.0,140.0,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,335.5,0.0,0,10.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.358862144,0.799234136,228.5,0.0,0,10.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,0.0,26.2,0.0,0,6.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.936111111,1.352777778,108.0,0.0,1,7.0,True
False,False,False,True,False,False,False,False,False,False,1,0,1,0,0.432989691,1.0,10.77777778,0.0,1,8.0,True
False,True,False,True,False,False,False,False,False,True,1,1,0,1,0.0,0.0,46.33333333,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.145051195,2.493174061,293.0,0.0,0,7.0,True
True,True,False,False,True,False,False,False,False,True,0,0,0,1,0.815789474,0.480592105,76.0,0.200000003,1,8.0,True
False,False,False,False,True,False,False,False,False,True,1,0,0,0,1.0,1.0,11.16666667,0.0,0,9.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,1,1.0,1.0,21.41176471,0.0,1,8.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,270.25,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.242068155,0.85840188,283.6666667,0.0,0,7.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,1,0.219672131,1.0,61.0,0.0,0,4.0,True
True,False,False,False,False,True,False,False,False,True,1,0,0,0,0.0,0.0,43.0,0.333333343,0,6.0,True
False,False,False,False,False,True,False,False,False,False,0,0,0,0,0.988410596,0.604718543,46.46153846,0.0,0,5.0,False
False,False,False,False,True,False,False,False,False,True,1,0,0,0,1.0,1.0,42.0,0.0,1,9.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,0,0.0,0.0,62.33333333,0.0,0,3.0,False
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.0,0.0,116.0,0.0,1,8.0,True
True,False,False,False,False,False,False,False,True,False,0,0,0,0,0.011885246,0.149692623,110.9090909,0.0,0,1.0,False
False,True,False,False,False,False,False,False,True,False,1,1,0,0,0.0,0.0,18.27272727,0.0,0,2.0,True
False,False,False,False,False,False,False,False,True,False,1,0,1,0,1.0,1.0,113.6666667,0.0,0,2.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,1,1.0,1.22361809,66.33333333,0.0,0,4.0,False
False,True,False,False,False,False,False,True,False,False,1,1,0,0,0.220532319,1.0,131.5,0.0,0,4.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,0,0.0,0.0,49.4,0.0,1,4.0,True
True,True,False,False,False,False,False,True,False,False,0,0,0,0,0.0,0.0,52.2,0.0,1,3.0,False
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.618937644,1.687066975,144.3333333,0.0,0,6.0,True
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.454394693,1.211442786,201.0,0.0,0,3.0,False
True,True,False,False,False,False,False,True,False,False,1,0,0,0,0.896848138,1.0,17.45,0.0,0,4.0,False
True,False,False,False,False,False,False,False,True,False,1,1,0,1,0.8,0.77712766,42.72727273,0.0,0,2.0,False
True,True,False,False,False,False,False,False,True,True,0,0,0,0,0.224657534,1.0,91.563246934,2.8388e-05,0,2.0,False
False,False,False,False,False,False,False,False,True,False,1,0,0,0,1.0,1.731042654,44.42105263,0.0,0,3.0,False
False,False,False,False,False,False,False,True,False,False,1,0,0,0,0.917525773,1.0,26.45454545,0.0,0,3.0,True
False,True,False,False,False,False,True,False,False,False,1,0,1,0,1.0,0.337881591,43.24,0.0,0,5.0,False
False,False,False,False,False,False,False,True,False,False,1,0,0,0,1.0,1.137850467,80.25,0.0,0,3.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,1,1.0,1.584598698,76.83333333,0.0,0,4.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,1,1.0,0.675138632,74.813064626,2.3903e-05,0,9.0,False
False,False,False,False,False,False,True,False,False,False,1,0,0,0,1.0,2.0,40.332345224,4e-09,0,5.0,False
True,True,False,False,False,True,False,False,False,False,1,0,0,1,0.358139535,1.0,26.875,0.0,0,5.0,True
False,False,False,False,False,False,True,False,False,True,1,1,0,1,0.804560261,1.0,153.5,0.0,0,10.0,True
False,False,False,False,False,False,False,True,False,False,0,0,0,0,0.884466556,0.201907131,603.0,0.0,0,4.0,False
False,False,False,False,False,False,False,False,True,False,1,1,0,1,0.905325444,2.0,56.33333333,0.0,0,5.0,True
False,False,False,False,False,True,False,False,False,False,0,0,0,0,1.0,0.62596401,58.35,0.0,0,5.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.112244898,0.621173469,147.0,0.0,0,6.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.715883669,0.817114094,44.7,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,1.0,1.462462462,20.3877551,0.0,1,8.0,True
False,True,False,False,False,False,True,False,False,False,1,1,0,1,0.984682713,0.799234136,228.5,0.0,0,7.0,False
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.771812081,2.0,14.9,0.0,0,3.0,True
False,True,False,False,False,False,False,True,False,False,0,0,0,0,1.0,2.0,6.755555556,0.0,0,3.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.484646195,0.4876502,54.80487805,0.0,0,7.0,False
False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.98816568,1.0,37.55555556,0.0,0,9.0,False
False,False,False,False,False,True,False,False,False,False,0,0,0,0,1.0,2.0,16.78571429,0.0,1,4.0,False
False,True,False,False,False,False,True,False,False,False,1,0,1,0,0.275862069,0.699712644,261.0,0.0,0,6.0,True
True,True,False,False,False,False,True,False,False,False,0,0,0,0,1.0,2.969512195,41.0,0.0,0,4.0,False
False,True,False,False,False,False,True,False,False,False,1,1,0,1,0.0,0.0,132.4285714,0.142857149,1,10.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,0,0.963855422,0.733433735,33.2,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,True,0,0,0,0,0.0,0.0,31.5,0.0,0,8.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,1,0.405179616,0.152568922,598.5,0.0,0,6.0,True
False,False,False,False,False,True,False,False,False,False,1,1,0,1,0.0,0.0,34.29411765,0.0,0,8.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,1,0.156657963,0.953655352,38.3,0.0,0,3.0,True
False,True,False,False,False,True,False,False,False,True,0,0,0,0,0.849137931,3.148706897,116.0,0.0,0,5.0,False
False,False,False,False,False,False,False,False,True,False,1,0,1,0,0.235624123,1.02454418,356.5,0.0,0,2.0,False
False,False,False,False,False,True,False,False,False,False,0,0,0,0,0.938967136,0.214348592,94.66666667,0.0,0,7.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.323232323,2.0,33.0,0.0,0,10.0,True
False,True,False,False,False,False,False,True,False,False,1,0,0,0,0.0,0.0,146.919163006,0.059040508,0,3.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,1,0.0,1.0,152.0,0.0,0,6.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,1.0,3.955776173,79.14285714,0.142857149,0,6.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,1.0,0.878004808,104.0,0.0,0,7.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.987531172,0.91084788,16.04,0.0,0,7.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,1.0,2.0,23.66666667,0.0,0,7.0,False
False,True,False,False,False,True,False,False,False,False,1,0,1,1,0.0,0.0,70.25,0.0,0,6.0,True
False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.0,0.0,61.92307692,0.0,1,9.0,False
False,False,False,False,True,False,False,False,False,False,1,1,1,0,0.0,0.0,26.70588235,0.0,1,9.0,True
False,True,False,False,False,False,False,False,True,False,1,0,1,1,0.475935829,2.929812834,20.77777778,0.388888896,1,4.0,False
False,True,False,False,True,False,False,False,False,False,1,0,1,1,0.0,0.0,151.7142857,0.0,0,10.0,True
