AgeatRelease1822,PriorArrestEpisodesDrughigh,PriorConvictionEpisodesFelonyhigh,JobsPerYear,AvgDaysperDrugTest
0,0,0,0.21173913,215.625
0,1,1,1.0,50.0
0,0,0,0.995231608,36.7
0,0,0,0.953655352,67.800047482
0,1,0,1.357806691,53.8
0,0,1,0.0,92.83333333
0,0,1,1.564239829,155.6666667
0,0,0,3.0,18.88235294
0,0,0,2.0,12.5
0,0,1,0.899630542,45.11111111
0,0,0,1.710772834,35.58333333
0,0,0,1.0,31.33333333
0,0,0,0.891941392,39.0
0,0,0,1.927440633,34.45454545
0,1,1,0.0,95.2
0,0,0,1.0,105.3333333
0,0,0,1.0,5.959183673
0,0,0,0.0,31.66666667
0,0,0,0.77165493,17.5308642
0,1,1,0.0,102.8333333
0,0,0,1.0,11.8
1,0,1,4.0,174.0
0,0,0,0.0,12.0
0,0,0,0.0,62.25
0,0,0,1.564239829,17.96153846
0,0,0,0.579761905,145.648308766
0,0,0,0.764121339,53.11111111
0,0,0,0.252244475,174.052667223
0,0,0,1.0,34.71428571
0,0,0,1.0,34.0
0,0,0,3.0,25.5
0,0,0,0.457706767,798.0
0,0,1,0.466475096,195.75
0,0,0,0.863475177,65.07692308
0,0,0,2.0,78.0
0,0,0,1.123846154,195.0
0,1,1,0.811666667,23.07692308
0,0,0,0.0,33.66666667
0,0,1,0.0,68.26666667
0,0,0,0.234585742,259.5
0,0,1,0.0,496.5
0,1,0,1.0,29.83333333
0,0,0,1.0,55.66666667
0,0,1,1.281578947,114.0
0,0,0,0.591019417,154.5
1,0,0,2.0,30.0
0,0,0,0.888686131,13.7
0,0,1,0.0,260.966821286
0,0,0,1.71680376,50.05882353
0,1,1,0.0,102.006356429
0,0,0,1.49692623,48.8
0,0,0,0.316233766,82.5
0,0,0,0.446788991,817.5
0,0,1,2.0,104.484260334
0,0,1,1.003434066,48.53333333
0,1,1,0.0,99.0
0,0,0,1.108497724,20.92063492
0,0,0,1.0,51.8
0,0,0,0.711064244,171.2222222
0,0,0,1.0,38.863257773
0,0,0,3.056485356,8.101694915
1,0,0,0.0,34.05555556
0,0,0,1.0,66.5
0,0,0,2.0,55.16666667
0,0,1,1.0,40.42857143
0,0,0,0.311381074,53.31818182
0,0,0,2.0,31.55555556
0,0,0,1.747607656,38.0
0,0,0,0.987162162,30.83333333
1,0,0,0.0,181.0
0,0,1,0.0,108.3333333
0,0,0,0.314599483,50.47826087
0,0,0,1.0,23.93333333
0,0,0,1.0,14.0
0,0,0,0.0,8.808823529
0,0,0,2.513188073,48.44444444
0,0,0,0.0,15.4
0,0,0,1.0,56.25
0,1,1,1.0,112.0
0,0,0,3.0,31.90909091
0,0,0,0.0,77.2
1,0,0,0.0,13.11111111
0,1,0,0.897420147,45.22222222
1,0,0,0.0,134.5
0,0,0,1.277097902,36.90322581
0,1,1,0.318439407,3.968858131
0,0,0,0.446515892,20.97435897
0,0,0,0.0,116.714619364
0,0,0,0.0,406.25
0,0,0,0.0,33.030289303
0,0,1,1.537894737,47.5
0,0,0,1.599168126,49.65217391
0,0,1,2.0,112.0
0,0,0,1.0,75.0
0,0,1,0.0,71.6
0,0,0,0.291966427,625.5
0,0,0,0.511793554,178.4166667
0,0,0,0.929389313,78.6
0,0,0,0.0,40.66666667
0,0,0,1.0,69.0
1,0,0,0.670183486,545.0
0,0,0,2.0,10.1
0,0,1,0.579761905,84.0
0,0,0,0.356689453,102.4
0,0,1,0.877301841,29.04651163
0,0,1,0.0,139.2
0,0,0,1.0,19.73333333
0,1,0,0.0,173.3333333
0,0,0,0.326407507,124.3333333
0,0,1,0.182169576,286.4285714
0,0,0,0.0,41.33333333
0,0,0,1.028873239,118.3333333
0,0,0,0.0,49.54545455
1,0,0,2.836893204,21.45833333
0,0,0,0.742378049,51.78947368
0,0,0,0.665300546,49.90909091
0,0,0,0.781283422,29.21875
0,0,0,1.0,44.0
0,0,0,0.0,54.2
0,0,1,0.0,61.0
0,0,0,1.302139037,112.2
0,0,0,2.621411483,26.125
0,0,0,0.0,202.5
0,0,0,1.0,58.2
0,1,1,0.835334477,42.65853659
0,0,0,2.993852459,36.6
0,0,0,1.0,11.998512292
0,1,0,1.0,45.75
0,0,1,1.440828402,169.0
0,0,0,0.0,122.4
0,0,0,0.0,76.2
0,0,1,3.0,22.44444444
0,0,0,1.0,18.68421053
1,0,0,0.859411765,47.22222222
0,0,0,0.831531019,219.625
0,0,0,0.0,139.25
0,1,1,1.0,33.55555556
0,0,0,0.0,102.0
0,0,0,1.0,20.2
0,0,0,3.0,50.66666667
0,0,1,0.0,715.5
0,1,0,1.0,114.0
0,0,0,0.0,283.958876024
0,1,1,0.989837398,69.1875
0,0,1,0.0,50.18181818
0,0,0,1.0,114.0
0,0,0,0.0,268.0
0,1,0,0.0,38.64285714
0,0,0,0.0,26.7
0,0,0,0.0,24.11764706
0,0,0,0.0,42.5
0,0,0,0.0,127.433097106
0,0,0,0.0,227.0
0,1,0,0.780448718,16.13793103
0,0,0,2.0,26.11111111
0,0,0,0.701729107,74.35714286
0,0,0,0.0,138.6666667
0,0,0,0.490268456,55.18518519
0,0,1,0.68656015,15.2
0,0,0,0.0,133.2
0,0,0,2.0,47.57142857
0,0,1,1.0,103.5
0,0,1,0.719468155,52.51724138
0,0,1,1.357806691,69.948054718
0,0,0,0.0,41.125
0,0,0,1.0,254.0
0,0,0,0.75,324.6666667
0,0,0,0.0,431.0
0,1,1,0.0,28.6
0,0,0,1.0,178.0
0,0,0,0.0,208.114297622
0,0,0,0.726624668,137.0909091
0,0,0,0.778784648,100.5
0,0,0,0.689150943,106.0
0,0,0,0.224492932,813.5
0,0,0,1.0,13.24
0,0,1,0.0,38.0
0,0,0,0.578843106,210.3333333
0,0,0,2.0,127.0
0,0,0,1.0,19.55555556
0,1,1,0.32846223,222.4
0,0,0,0.783238027,233.1666667
0,0,1,1.0,23.625
0,0,0,0.0,24.174385276
0,0,0,1.974324324,74.0
0,0,0,1.0,18.10526316
0,0,0,0.0,234.0
0,0,0,0.305904523,25.40425532
0,1,0,1.739285714,140.0
0,0,1,1.0,25.0
0,0,0,0.519559033,37.0
0,1,0,0.603220479,242.2
0,0,0,0.605052457,226.375
0,0,0,0.0,82.0
0,1,0,0.505886427,120.3333333
0,1,1,1.0,71.0
0,0,1,1.361180124,115.0
0,0,1,0.625428082,38.93333333
0,0,1,0.936538462,620.846984659
0,0,1,1.642803598,101.361819632
0,0,0,0.588164251,95.53846154
0,0,0,0.0,57.73333333
0,0,0,0.0,444.02909077
1,0,0,0.961184211,95.0
0,1,0,0.598770492,55.45454545
0,0,0,0.0,739.5
0,0,0,1.222935268,21.85365854
0,0,1,0.0,45.4
0,0,1,0.597790507,122.2
0,0,1,0.775477707,235.5
0,0,1,0.531659389,274.8
0,0,0,1.30601907,119.8571429
0,0,0,0.0,25.66666667
1,0,0,2.0,33.11111111
0,0,0,0.0,183.5
0,0,1,0.0,6.666666667
0,0,0,0.890853659,19.52380952
0,0,1,1.000136911,45.65
0,0,0,0.0,84.5
0,0,1,1.0,95.66666667
0,0,0,0.0,58.101144213
0,0,0,2.0,53.2
0,0,0,4.0,12.37931034
0,1,1,0.797489083,32.71428571
0,0,0,0.785483871,55.8
0,0,0,0.665300546,45.75
0,0,1,1.0,24.71428571
0,0,0,0.217410714,230.153070049
0,0,0,0.976604278,74.8
0,0,0,1.0,39.66666667
0,0,0,0.576104101,317.0
0,0,1,0.278391768,148.129255766
0,0,0,1.735154394,210.5
0,0,1,0.0,71.66666667
0,0,0,0.692417062,211.0
0,0,1,0.217410714,840.0
0,0,1,2.0,44.83333333
0,0,0,0.0,16.4
0,0,0,0.522532189,93.2
0,0,0,1.429549902,23.22727273
0,0,0,1.0,152.0
0,0,0,1.0,45.375
0,1,1,0.0,32.6
0,1,0,3.0,9.032258065
0,0,0,0.0,217.450601309
0,1,1,1.0,107.581717644
0,0,1,0.257037298,71.05
0,0,0,0.855386417,142.3333333
0,0,0,0.0,72.61538462
0,1,0,0.699043062,522.5
0,0,0,0.364520958,32.32258065
0,0,0,2.666058394,16.44
0,0,0,1.0,23.07142857
0,0,0,2.868455497,47.75
0,0,0,0.0,284.0
0,0,0,0.276495079,264.2
0,0,0,2.45959596,66.0
0,0,0,1.0,9.083333333
0,0,1,1.0,32.25
0,0,0,0.501028807,81.0
0,0,0,1.0,40.64425695
0,1,1,0.0,157.5
0,0,0,0.414585698,58.73333333
0,0,1,0.0,5.135416667
0,0,0,0.601729819,161.8666667
0,0,0,0.841589862,43.4
0,0,0,1.0,36.0
0,0,0,0.281177829,51.96
0,0,1,0.287598425,158.75
1,0,0,0.0,80.558493621
0,0,1,0.0,136.2
0,0,1,1.098496241,36.94444444
0,0,0,0.0,77.2
0,0,0,1.0,78.0
0,0,0,1.392312579,27.13793103
0,0,0,2.0,21.75
0,0,0,1.0,57.33333333
1,0,0,0.0,58.5
0,0,0,2.0,119.6666667
0,1,1,0.458856784,265.3333333
0,1,0,2.0,83.0
0,0,0,1.907310705,38.3
0,1,0,0.0,9.125
0,0,0,2.279962547,38.14285714
0,0,0,0.151304888,120.7
0,0,0,1.781707317,37.27272727
0,0,1,1.0,79.33333333
0,1,1,0.40448505,60.2
0,0,0,3.350917431,72.66666667
0,0,0,0.75621118,108.014312263
0,0,0,0.726143141,503.0
0,0,0,0.430973451,169.5
0,0,0,2.424225664,150.6666667
0,0,0,0.330542986,73.66666667
0,0,0,0.275244913,147.4444444
0,0,0,0.0,74.5
0,0,1,0.0,47.623876058
0,0,0,2.0,49.85714286
0,0,0,0.0,49.0
0,0,1,1.0,9.55
0,0,0,1.0,85.66666667
1,0,0,1.137850467,107.0
0,0,0,1.0,33.875
0,0,0,0.0,75.45454545
0,0,0,2.490340909,25.88235294
0,0,1,0.878004808,46.22222222
0,0,0,0.0,28.25
0,0,1,0.869642857,19.09090909
0,0,0,1.008049678,4.229571984
0,0,0,2.0,114.3333333
0,0,0,0.0,33.66666667
0,0,0,0.0,424.25
0,0,0,0.810765816,81.90909091
0,0,0,1.0,73.66666667
0,0,1,2.0,42.75
0,0,0,0.989837398,41.0
0,0,0,0.764121339,39.83333333
0,0,1,0.302609776,57.47619048
0,0,1,0.427693208,427.0
0,0,0,2.0,58.163193078
0,0,0,0.0,36.84
0,0,1,0.0,79.3
0,0,0,0.740121581,53.35135135
0,0,0,0.188467492,161.5
0,0,1,0.45799373,265.8333333
0,0,1,0.0,19.98666667
0,0,0,0.796909091,171.875
0,0,0,0.0,45.3
0,0,0,1.199507389,17.4
0,1,0,2.406919275,22.48148148
0,0,0,0.0,7.576923077
0,0,0,1.0,20.85714286
0,0,1,1.0,71.2
0,0,1,0.0,19.28571429
0,1,1,2.0,10.0
0,0,1,1.0,75.281138618
0,1,0,0.539512555,30.77272727
0,1,0,0.344250707,88.41666667
0,0,0,0.0,71.25
0,0,0,0.0,72.6
0,0,0,2.0,108.0
0,0,1,0.859411765,85.0
0,1,1,1.777372263,58.71428571
0,0,0,0.742001016,8.004065041
0,0,1,0.0,13.90322581
0,0,0,0.0,65.66666667
0,0,1,0.227004351,45.97142857
0,1,1,0.600740132,22.51851852
0,0,1,0.698374761,348.6666667
0,0,1,0.0,65.2
0,0,0,0.0,280.883153319
0,0,1,0.0,76.25
0,0,1,0.73937247,98.8
0,0,1,1.0,27.494269633
0,1,0,0.0,83.4
0,1,1,0.365981964,499.0
0,0,0,0.312714041,233.6
0,0,1,0.0,30.6
0,0,1,0.0,13.04166667
0,0,1,0.0,27.83870968
0,1,1,0.702403846,130.0
0,0,0,0.995231608,45.875
0,1,0,0.357737512,32.93548387
0,0,0,0.657318536,52.09375
0,0,0,0.476205997,127.8333333
0,0,0,0.298773006,407.5
0,1,1,0.364157527,111.4444444
0,0,0,0.0,46.33333333
0,1,0,0.0,156.0
0,0,0,0.0,145.5
0,1,0,0.354267701,32.21875
0,1,1,0.398744541,19.28421053
0,0,0,0.51443662,28.4
0,0,0,0.0,441.5
0,1,1,0.428445748,213.125
0,0,0,1.702797203,214.5
0,1,0,1.299822064,56.2
0,1,1,0.373466258,8.890909091
0,1,1,0.0,42.57142857
0,0,0,0.480592105,95.0
0,1,1,0.578843106,70.11111111
0,1,1,0.163569189,171.7692308
0,1,1,0.683988764,48.54545455
0,0,1,0.885454545,39.28571429
0,0,1,0.341036415,535.5
0,0,1,0.599753695,121.8
0,0,0,2.371753247,115.5
0,0,0,0.802747253,75.83333333
0,0,0,2.0,9.4
0,1,1,0.0,227.526471222
0,0,0,0.0,151.117141479
0,0,0,1.352777778,115.7142857
0,0,1,0.0,73.0
0,0,1,0.0,317.4
0,0,0,0.0,46.33333333
0,1,1,0.423478261,101.4705882
0,0,0,0.602722772,60.6
0,0,1,0.0,61.09090909
0,0,0,0.333561644,182.5
0,0,1,0.473735409,19.76923077
0,0,0,0.742378049,492.0
0,0,0,1.0,38.22222222
0,0,0,0.583466454,62.6
0,1,0,0.946243523,12.86666667
0,0,0,0.0,30.0
0,0,1,2.0,92.33333333
0,0,1,2.0,16.44444444
0,0,0,0.413646659,80.27272727
0,0,0,2.0,161.5
1,0,0,0.884382567,41.3
0,0,0,0.25721831,355.0
0,0,0,1.06954612,113.8333333
0,0,1,0.0,27.0
0,0,1,0.450369914,81.1
0,0,0,0.0,90.33333333
0,1,1,0.0,77.4
0,0,0,2.0,36.4
1,0,0,0.762526096,119.75
0,0,1,1.0,13.0
0,0,1,0.0,157.0
0,0,0,1.0,14.04545455
0,0,0,0.636324042,127.5555556
0,0,0,0.333561644,33.18181818
0,0,0,0.408100559,35.8
0,0,0,0.0,65.75
0,0,1,0.0,215.5
0,1,1,0.0,60.0
0,1,1,1.723780808,54.48571429
0,0,1,0.0,349.6666667
0,0,0,2.009628611,181.75
0,1,1,0.725422046,73.581502196
0,1,1,0.0,62.33333333
0,0,1,0.252418798,241.1666667
0,1,1,0.312982005,58.35
0,1,0,0.0,184.739943597
0,0,0,0.953655352,76.6
0,0,1,0.0,162.664941492
0,0,0,0.382861635,190.8
0,0,1,1.0,276.0
0,0,1,0.317608696,82.14285714
0,0,0,0.0,50.4
0,0,1,1.0,39.42857143
1,0,0,2.0,134.0
0,0,0,1.396749522,52.3
0,0,0,1.316216216,46.25
0,1,1,0.941365979,27.71428571
0,1,1,1.0,4.466666667
0,0,0,0.75,48.7
0,0,0,0.262958963,231.5
0,0,1,1.484756098,49.2
0,0,0,0.824492099,177.2
0,0,0,0.252070393,241.5
0,0,1,0.989837398,92.25
0,0,1,0.305904523,149.25
0,1,1,0.75464876,32.26666667
0,0,0,1.0,33.0
0,0,0,0.478075916,38.2
0,0,0,1.969002695,39.75
0,0,1,0.0,4.0
0,1,1,0.668344007,54.65
0,0,1,0.268961708,36.7027027
0,0,0,0.338194444,360.0
0,0,1,0.0,282.0
0,0,0,1.0,21.0
0,0,1,0.70330552,32.45833333
0,0,1,0.826357466,221.0
0,0,1,0.0,28.125
0,0,0,1.0,9.888888889
0,1,1,0.24252988,41.83333333
0,0,1,0.600740132,60.8
0,1,1,0.901851852,73.63636364
0,0,0,0.995231608,122.3333333
0,0,1,2.0,64.25
0,0,1,0.0,18.8
0,0,0,2.597795164,35.15
0,0,0,0.0,181.6666667
0,0,1,0.54924812,332.5
0,0,1,0.0,115.186569252
0,0,0,2.0,22.8
0,0,1,0.668956044,121.3333333
0,1,1,0.0,105.25
0,0,0,0.0,57.66666667
0,1,1,0.0,38.0
0,0,0,1.601973684,7.35483871
0,0,1,0.0,132.25
0,0,1,1.0,19.172180528
0,0,1,1.0,14.25
0,0,1,0.0,37.25
0,1,1,0.51443662,54.61538462
0,0,1,3.0,11.16666667
0,0,1,2.0,116.6666667
0,0,0,0.355647517,46.68181818
0,0,1,1.0,172.416674368
0,0,1,0.317332754,230.2
0,0,1,0.0,18.10526316
0,0,0,0.0,67.0
0,0,0,1.781707317,41.0
0,0,0,0.753092784,80.83333333
0,0,1,1.0,45.0
0,0,0,0.0,5.357142857
0,0,0,0.187789203,972.5
0,0,0,1.0,13.75
0,0,0,0.51371308,711.0
0,0,1,0.0,80.9
0,0,0,0.753092784,323.3333333
0,0,0,0.0,17.33333333
0,1,0,1.039611006,4.971698113
0,1,0,1.0,61.66666667
0,1,1,2.0,25.08333333
0,1,1,0.367454728,66.26666667
0,0,1,0.323230088,59.47368421
0,1,0,1.0,50.83333333
0,0,0,2.692260442,40.7
0,0,1,0.430212014,67.92
0,0,0,0.139674952,261.5
0,1,0,1.357806691,11.69565217
0,0,1,0.0,19.36363636
0,0,0,0.451762523,269.5
0,0,1,0.322944297,28.275
0,0,0,0.968832891,25.13333333
0,0,0,0.290341812,314.5
0,0,0,1.38878327,65.75
0,1,1,0.0,22.72222222
0,0,0,0.525539568,173.75
0,0,0,0.0,295.5
0,1,1,0.417906178,437.0
0,0,0,0.636324042,114.8
0,0,1,0.0,46.375
0,1,1,0.0,46.3
0,1,0,1.004814305,60.58333333
0,0,0,1.126156218,37.42307692
0,0,0,0.814381271,23.60526316
0,0,0,0.0,24.72727273
0,1,1,0.0,145.222653319
0,0,0,0.344575472,106.0
0,1,0,1.0,28.7
0,0,1,1.969002695,12.36666667
0,1,0,0.0,115.6666667
0,0,1,0.811666667,69.23076923
0,0,0,0.213346963,142.6666667
0,1,1,0.139942529,372.8571429
0,0,1,0.352217936,129.625
0,0,1,0.0,65.0
0,0,0,0.225046211,77.28571429
0,1,0,0.0,44.8
0,0,1,0.77056962,18.96
0,0,1,0.0,26.48837209
0,0,1,1.0,51.0
0,1,1,0.0,83.16666667
0,0,0,1.675458716,70.003063703
0,1,1,0.0,68.0
0,0,0,0.963720317,27.07142857
0,0,0,0.41838488,218.25
0,0,0,1.868286445,13.03333333
0,0,0,0.0,157.12006911
0,0,0,0.490927419,31.0
0,0,1,0.447610294,116.5714286
0,0,0,0.649911032,43.23076923
0,0,0,0.0,78.6
0,0,0,0.460012594,41.06896552
0,1,1,0.0,108.1428571
0,0,1,2.0,22.5
0,0,0,0.68271028,19.10714286
0,0,0,1.777372263,82.2
1,0,0,1.523991655,35.95
0,0,0,0.301112943,27.56818182
1,0,0,2.0,228.0
0,0,0,3.927419355,37.2
0,1,0,0.917713568,20.94736842
0,0,0,0.718996063,84.66666667
0,0,0,1.174437299,23.92307692
0,0,1,0.976604278,18.7
1,0,0,0.0,9.333333333
0,0,0,0.594869707,40.93333333
0,0,0,1.687066975,61.85714286
0,0,1,0.0,221.5
0,0,0,0.0,73.0
0,0,0,1.008977901,18.1
0,0,1,0.895220588,19.42857143
0,1,1,0.649911032,187.3333333
0,0,0,0.0,212.8
0,0,0,0.50448895,72.4
1,0,0,1.0,179.0
0,0,0,1.616150442,56.5
0,0,1,1.0,22.90909091
0,0,0,1.0,42.16666667
0,0,0,0.0,26.33333333
0,0,0,0.0,94.5
0,0,0,1.0,29.0
0,0,0,1.760240964,16.6
0,0,0,0.701055662,24.80952381
0,0,1,1.0,34.0
0,0,0,0.0,499.5
0,0,0,0.677643785,13.14634146
0,1,0,0.0,243.5
0,0,0,0.0,42.0
0,0,1,1.0,9.866666667
0,0,1,0.201684152,164.6363636
0,0,0,0.930573248,30.19230769
0,0,0,0.0,49.5
0,0,1,0.0,150.3333333
0,0,0,0.0,9.153846154
0,0,1,0.2922,113.6363636
0,0,0,0.0,221.2
0,0,1,1.0,32.27272727
0,0,0,0.570109261,89.590587254
0,1,1,0.316782307,230.6
0,0,0,0.22828125,160.0
0,0,0,1.0,61.8
0,0,0,1.265300231,13.32307692
0,0,0,0.94379845,193.5
0,0,0,0.647606383,62.66666667
0,0,1,1.018828452,143.4
0,0,0,0.787176724,126.5454545
0,0,0,3.757716049,48.6
0,0,0,0.376158599,277.4285714
0,0,0,0.802747253,18.95833333
0,0,0,0.731963928,249.5
0,0,0,0.586276083,77.875
0,0,0,0.0,13.0
0,0,1,0.976604278,53.42857143
0,0,0,0.813474388,89.8
0,0,1,0.0,58.832399502
0,0,1,2.0,19.330018143
0,0,0,0.862659424,141.1333333
1,0,0,0.257399577,18.67105263
0,0,1,0.493581081,246.6666667
0,1,0,0.934940273,78.13333333
0,0,0,0.645318021,16.64705882
0,0,1,0.780448718,936.0
0,1,1,0.920025189,29.40740741
0,0,0,0.749230769,195.0
0,0,0,0.0,76.6
0,0,0,0.498294679,34.9047619
0,0,1,0.503793103,181.25
0,0,0,2.0,3.907692308
0,0,0,0.635217391,88.46153846
0,0,0,1.0,73.0
0,0,1,0.0,23.0
0,0,0,1.706775701,142.6666667
0,1,1,1.62477758,187.3333333
0,0,0,0.30361596,150.375
0,1,1,0.740872211,32.86666667
0,0,0,1.018828452,51.21428571
1,0,0,3.0,13.0
0,0,1,0.961184211,380.0
0,0,0,0.0,97.8
0,0,0,0.0,72.0
0,0,0,0.773015873,52.5
0,1,1,0.443264563,117.7142857
0,1,0,0.0,399.6666667
0,1,1,0.372514023,113.33538096
0,0,0,1.027908068,82.0
0,0,1,0.0,138.0
0,0,1,1.937665782,14.5
0,0,0,1.907310705,26.544546171
0,1,0,1.0,32.8
0,0,0,2.831395349,9.43902439
0,0,0,2.0,52.66666667
0,0,0,1.0,14.61904762
1,0,0,0.85338785,61.14285714
0,0,0,0.795751634,51.0
0,1,1,1.0,24.572948411
0,0,1,0.420310702,124.1428571
0,0,0,2.156988189,13.02564103
0,0,0,0.0,23.4
0,0,1,0.0,63.83333333
0,0,0,0.825423729,40.449083062
0,0,0,0.0,82.236048166
0,0,0,0.0,242.5
0,0,0,0.41552901,51.70588235
0,0,0,1.84469697,42.42857143
0,0,0,0.0,91.07142857
0,0,0,0.0,164.206214846
0,0,0,0.0,380.8
0,0,1,0.323230088,57.94871795
0,0,0,1.0,19.08333333
0,1,0,0.0,12.94444444
0,0,0,0.927030457,78.8
0,0,0,3.0,27.66666667
1,0,0,1.0,166.0
0,0,1,0.0,73.8
0,0,0,1.173179872,133.4285714
0,0,1,0.545149254,51.53846154
0,0,0,0.946243523,386.0
0,0,0,0.318995633,39.48275862
0,0,0,0.0,94.0
0,0,1,2.0,67.0
0,0,0,0.0,206.18319637
0,0,0,1.061773256,103.2
0,0,0,1.0,36.44444444
0,0,0,0.338821892,119.7777778
0,0,0,0.443533698,47.05714286
1,0,0,0.0,196.4
0,0,0,1.550955414,235.5
0,0,0,0.936538462,22.94117647
0,0,0,0.620118846,170.464113962
0,0,0,1.290636042,35.375
0,0,1,0.0,89.0
0,0,1,1.061773256,34.4
0,0,0,0.341036415,153.0
0,0,1,2.0,30.8
0,0,0,0.0,159.928352755
0,0,0,0.312179487,585.0
0,0,0,0.0,83.235081905
0,1,0,0.16785386,197.8181818
0,0,1,1.049568966,139.2
0,1,0,0.26390896,125.8181818
0,0,0,0.499658003,365.5
0,0,0,1.338729383,136.4166667
1,0,0,0.0,25.6
0,1,0,0.641352063,75.93333333
0,0,0,0.963720317,94.75
0,0,0,1.718823529,38.63636364
0,0,0,3.0,32.0
0,0,0,1.051835853,60.39130435
0,0,0,0.0,118.3333333
1,0,0,0.0,261.5
0,0,0,0.0,40.6
0,0,0,0.693074004,21.08
0,0,0,0.540310651,42.25
0,0,0,1.230834035,118.7
0,0,0,0.998860529,121.8888889
0,0,0,1.0,16.42857143
0,0,0,2.0,23.57142857
0,0,0,0.535164835,54.6
0,0,0,1.0,84.0
0,0,0,2.0,22.0
0,0,0,0.583932854,139.0
1,0,0,0.0,40.8
0,0,1,1.0,120.5
0,1,0,1.386148008,87.83333333
0,0,1,0.0,22.92682927
0,0,0,1.0,4.555555556
0,0,0,0.0,218.11394227
0,0,0,1.887596899,55.28571429
0,0,1,1.0,22.58333333
0,0,0,0.0,3.2
0,0,0,1.0,13.26315789
0,0,0,0.0,26.75
0,0,0,0.184843117,179.6363636
0,0,0,0.0,72.6
0,0,0,0.0,70.287120156
0,0,0,0.804515419,18.91666667
0,0,0,0.0,22.42857143
0,0,0,2.0,46.25
0,0,0,0.58721865,109.7647059
0,0,0,0.693951868,39.475
0,0,1,0.0,33.4
0,0,1,1.550955414,47.1
0,0,0,0.346208531,42.2
0,0,0,0.777955272,78.25
0,0,1,0.0,22.6
0,0,1,0.401153213,140.0769231
0,0,0,0.0,40.89473684
0,0,0,1.0,20.76470588
0,1,1,0.976604278,124.6666667
0,0,0,0.188857291,74.38461538
0,0,1,1.0,30.63636364
0,0,0,0.296469156,24.64
0,1,1,0.343280075,212.8
0,0,1,1.0,9.495603495
0,0,1,0.0,306.5
0,0,0,0.865521327,21.1
0,0,0,0.0,51.0
0,0,1,0.0,55.76923077
0,0,1,3.023592715,43.14285714
0,0,1,1.808168317,8.595744681
0,0,1,2.0,146.5
0,0,1,0.984501348,37.1
0,0,1,1.970773381,27.8
0,0,0,0.0,68.05882353
0,0,1,1.163216561,314.0
0,0,1,2.004115226,45.5625
0,0,0,0.808075221,150.6666667
0,0,1,1.592659884,137.6
0,0,0,0.0,21.17647059
0,0,0,0.0,28.0
0,0,0,2.0,211.143925354
0,0,1,0.520299145,70.2
0,1,0,1.486770692,105.2857143
0,0,1,0.416952055,109.5
0,1,1,0.0,43.8
0,0,1,1.90234375,8.727272727
0,1,1,4.0,39.77777778
0,0,0,0.0,45.0
0,0,0,0.0,75.4
0,0,0,2.189748201,92.66666667
0,0,0,1.756009615,52.0
0,0,0,1.0,43.0
0,0,0,1.46686747,16.6
0,0,0,3.0,175.5
0,0,0,0.0,156.2
0,0,1,0.0,120.0
0,1,1,0.620118846,28.04761905
0,0,0,0.0,122.2525128
0,0,1,0.0,61.0
0,1,1,0.18875969,322.5
0,0,1,2.418874172,151.0
0,0,0,0.286246082,63.8
0,0,1,1.735154394,210.5
0,1,1,1.667808219,109.5
0,0,0,0.233535806,223.4285714
0,0,1,0.420310702,173.8
0,1,1,0.0,59.75
0,1,0,0.0,163.694812253
0,0,0,0.0,104.0
0,0,0,0.61283557,119.2
0,0,1,0.448710074,162.8
0,0,1,0.245134228,70.95238095
0,1,1,0.0,40.66666667
0,0,0,0.0,33.5
0,0,0,0.242047714,41.91666667
0,0,1,1.927440633,42.11111111
0,0,1,0.406737194,179.6
0,1,1,0.0,30.46666667
0,0,1,1.0,115.3333333
0,1,0,1.988656987,183.6666667
0,0,0,0.40515807,81.95454545
0,0,0,3.594980315,169.3333333
0,0,1,0.66773309,109.4
0,1,1,1.0,18.0
0,0,1,0.0,131.032140759
0,0,1,0.486351531,28.88461538
0,0,1,1.0,27.41666667
0,0,0,1.412048969,155.2
0,0,1,0.315414508,231.6
0,0,1,0.845486111,288.0
0,1,1,0.638921283,32.98076923
0,0,1,0.488955823,373.5
0,0,1,0.0,86.2
0,0,0,0.359144543,203.4
0,0,1,0.690453686,96.18181818
0,1,0,0.718996063,84.66666667
0,1,0,0.0,377.6666667
0,0,1,0.647032772,225.8
0,0,0,0.0,31.09090909
0,0,1,0.0,234.0
0,0,0,0.0,410.0
0,0,1,0.168628809,180.5
0,0,1,0.0,398.973943561
0,0,1,1.899869961,33.43478261
0,0,0,0.0,17.8
0,1,1,0.0,31.26666667
0,0,1,0.0,55.6
0,0,1,1.0,29.16666667
0,1,1,0.379677755,31.03225806
0,0,1,1.0,30.6
0,0,1,0.439002404,52.0
0,0,1,2.0,116.5
0,1,1,0.986273627,92.58333333
0,0,1,0.0,222.0
0,0,1,0.895220588,145.18583119
0,0,0,0.154766949,786.6666667
0,0,0,0.0,552.0
0,0,0,2.961486486,16.08695652
0,1,1,0.0,150.3
0,0,0,1.421206226,57.11111111
0,0,1,0.625428082,83.42857143
0,0,1,1.0,19.0
0,0,0,0.0,80.5
0,0,1,0.254884857,110.2307692
0,0,1,1.0,73.082702637
0,1,1,0.56627907,32.25
0,0,0,0.0,305.5
0,0,1,1.10793731,494.5
0,0,1,0.0,37.55555556
0,0,1,0.666920268,30.42592593
